1580163484,0.720885902
1580163484,0.721122886
1580163484,0.722449597
1580163485,0.721403086
1580163485,0.721228525
1580163485,0.722139227
1580163485,0.722776658
1580163486,0.722147859
1580163486,0.722692814
1580163486,0.721780382
1580163486,0.722322026
1580163487,0.721162448
1580163487,0.721906442
1580163487,0.72242652
1580163487,0.721308361
1580163488,0.721562206
1580163488,0.720937576
1580163488,0.722145202
1580163488,0.721560976
1580163489,0.722613443
1580163489,0.722811476
1580163489,0.722009232
1580163490,0.722442064
1580163490,0.721558825
1580163490,0.721825069
1580163490,0.721635289
1580163491,0.721646733
1580163491,0.721035444
1580163491,0.72127599
1580163491,0.721950703
1580163492,0.72167304
1580163492,0.721390226
1580163492,0.722725506
1580163492,0.721899352
1580163493,0.722075046
1580163493,0.721676991
1580163493,0.72186654
1580163494,0.721909492
1580163494,0.721118625
1580163494,0.722164272
1580163494,0.72220969
1580163495,0.722484665
1580163495,0.72176672
1580163495,0.721991282
1580163495,0.722157939
1580163496,0.721310823
1580163496,0.72164328
1580163496,0.721371211
1580163496,0.720684612
1580163497,0.720757161
1580163497,0.720048254
1580163497,0.720900801
1580163497,0.721034262
1580163498,0.719794336
1580163498,0.720306034
1580163498,0.720423914
1580163499,0.720117452
1580163499,0.720451283
1580163499,0.721488671
1580163499,0.720377674
1580163500,0.719678989
1580163500,0.719798409
1580163500,0.720578654
1580163500,0.720596797
1580163501,0.720661535
1580163501,0.720663313
1580163501,0.720919657
1580163501,0.720522523
1580163502,0.719799108
1580163502,0.719790769
1580163502,0.719786992
1580163503,0.719876235
1580163503,0.720057578
1580163503,0.720200867
1580163503,0.719370286
1580163504,0.71942722
1580163504,0.719998608
1580163504,0.720717482
1580163504,0.71975475
1580163505,0.720307678
1580163505,0.719133175
1580163505,0.719499443
1580163505,0.719882449
1580163506,0.719111484
1580163506,0.718941611
1580163506,0.719522375
1580163507,0.719297471
1580163507,0.719962969
1580163507,0.719387947
1580163507,0.720229873
1580163508,0.720188756
1580163508,0.720195626
1580163508,0.720325337
1580163508,0.71951812
1580163509,0.719108162
1580163509,0.719639302
1580163509,0.719457098
1580163509,0.718730056
1580163510,0.718970944
1580163510,0.719282491
1580163510,0.719442967
1580163510,0.719732542
1580163511,0.719877879
1580163511,0.719483072
1580163511,0.719299133
1580163512,0.719309398
1580163512,0.719023182
1580163512,0.719287787
1580163512,0.719750718
1580163513,0.720150304
1580163513,0.719030069
1580163513,0.718990676
1580163513,0.719490741
1580163514,0.71936848
1580163514,0.719419113
1580163514,0.719401541
1580163514,0.720026935
1580163515,0.720126562
1580163515,0.720223475
1580163515,0.719732022
1580163516,0.718890672
1580163516,0.719214384
1580163516,0.719381399
1580163516,0.719046528
1580163517,0.718746495
1580163517,0.718544066
1580163517,0.71888398
1580163517,0.719551308
1580163518,0.718393193
1580163518,0.718296326
1580163518,0.7193402
1580163518,0.719154756
1580163519,0.71880883
1580163519,0.719236015
1580163519,0.719486444
1580163519,0.718358216
1580163520,0.719442248
1580163520,0.720399463
1580163520,0.719730341
1580163521,0.719875559
1580163521,0.718756216
1580163521,0.718045695
1580163521,0.718725648
1580163522,0.718471141
1580163522,0.719030155
1580163522,0.718608118
1580163522,0.718714522
1580163523,0.718951585
