1580162867,0.719248089
1580162867,0.721137302
1580162867,0.720857156
1580162867,0.720494614
1580162868,0.720996065
1580162868,0.720687843
1580162868,0.720933867
1580162869,0.721687629
1580162869,0.719462244
1580162869,0.720628817
1580162869,0.720969003
1580162870,0.721486368
1580162870,0.720852994
1580162870,0.720517484
1580162870,0.720946165
1580162871,0.720659342
1580162871,0.720137144
1580162871,0.721321519
1580162871,0.719486791
1580162872,0.719759292
1580162872,0.720614447
1580162872,0.720068923
1580162872,0.719975392
1580162873,0.71989953
1580162873,0.719868935
1580162873,0.719753464
1580162874,0.720898314
1580162874,0.720848052
1580162874,0.719333013
1580162874,0.721004473
1580162875,0.720952049
1580162875,0.721380211
1580162875,0.720960868
1580162875,0.71982948
1580162876,0.71964934
1580162876,0.7209537
1580162876,0.72008749
1580162876,0.721335665
1580162877,0.721511352
1580162877,0.720262713
1580162877,0.721050538
1580162878,0.721148296
1580162878,0.720058719
1580162878,0.720014944
1580162878,0.721095528
1580162879,0.721644094
1580162879,0.720314449
1580162879,0.720845496
1580162879,0.719882909
1580162880,0.720145274
1580162880,0.721079767
1580162880,0.720742982
1580162880,0.720420324
1580162881,0.72154842
1580162881,0.722442579
1580162881,0.721340586
1580162881,0.720076169
1580162882,0.71962666
1580162882,0.720071082
1580162882,0.72075183
1580162883,0.720798065
1580162883,0.720661065
1580162883,0.720591209
1580162883,0.721053353
1580162884,0.720334705
1580162884,0.720769332
1580162884,0.720214348
1580162884,0.721060542
1580162885,0.721019933
1580162885,0.721109252
1580162885,0.721167108
1580162885,0.721875177
1580162886,0.720380336
1580162886,0.719588804
1580162886,0.72069745
1580162887,0.719966902
1580162887,0.720060027
1580162887,0.720360811
1580162887,0.720856647
1580162888,0.720338798
1580162888,0.720550218
1580162888,0.71990864
1580162888,0.719041975
1580162889,0.71970024
1580162889,0.719977956
1580162889,0.720086701
1580162889,0.720594456
1580162890,0.720630375
1580162890,0.720066036
1580162890,0.719513592
1580162891,0.718673884
1580162891,0.718972957
1580162891,0.71831607
1580162891,0.719234136
1580162892,0.71885073
1580162892,0.719237251
1580162892,0.719286304
1580162892,0.718391548
1580162893,0.719184212
1580162893,0.719195614
1580162893,0.718854321
1580162893,0.718314346
1580162894,0.718752621
1580162894,0.718970355
1580162894,0.719358328
1580162894,0.718965526
1580162895,0.718916096
1580162895,0.718498951
1580162895,0.717848051
1580162896,0.718248126
1580162896,0.718252165
1580162896,0.718570299
1580162896,0.718903681
1580162897,0.718919346
1580162897,0.718875973
1580162897,0.718732812
1580162897,0.718468175
1580162898,0.718183651
1580162898,0.717880391
1580162898,0.718176437
1580162898,0.71799005
1580162899,0.718699241
1580162899,0.718046191
1580162899,0.718652877
1580162900,0.718962816
1580162900,0.718996097
1580162900,0.718676252
1580162900,0.717991005
1580162901,0.718807267
1580162901,0.718709184
1580162901,0.718891059
1580162901,0.719411562
1580162902,0.718996689
1580162902,0.719223409
1580162902,0.718792747
1580162902,0.719386383
1580162903,0.718525188
1580162903,0.718193109
1580162903,0.718546702
1580162903,0.718754814
1580162904,0.71836822
1580162904,0.718545389
1580162904,0.718466333
1580162905,0.71842259
1580162905,0.719332778
1580162905,0.718904708
1580162905,0.718545581
1580162906,0.718439194
1580162906,0.718879762
1580162906,0.718507254
1580162906,0.718686649
1580162907,0.718859451
1580162907,0.718704892
1580162907,0.717985589
1580162907,0.719214052
1580162908,0.718563721
1580162908,0.718290923
1580162908,0.718166381
1580162909,0.719024267
1580162909,0.718810588
1580162909,0.718815237
1580162909,0.719070126
1580162910,0.718130863
1580162910,0.718977183
1580162910,0.719501363
1580162910,0.718203046
1580162911,0.718329625
1580162911,0.718252285
1580162911,0.717418407
1580162911,0.718936606
1580162912,0.718634474
1580162912,0.718075658
1580162912,0.717502631
1580162913,0.718469669
1580162913,0.718064544
1580162913,0.718872907
1580162913,0.718410804
1580162914,0.718598616
1580162914,0.718748891
1580162914,0.718628107
1580162914,0.718796527
1580162915,0.718092441
1580162915,0.717325059
1580162915,0.717590135
1580162915,0.717632364
1580162916,0.718991101
1580162916,0.718691421
1580162916,0.718295825
1580162916,0.718826468
1580162917,0.717304094
1580162917,0.719161366
1580162917,0.718908305
1580162918,0.718400587
1580162918,0.718310788
1580162918,0.718638505
1580162918,0.71917923
1580162919,0.718399613
1580162919,0.718527775
1580162919,0.719241863
1580162919,0.717762827
1580162920,0.718049891
1580162920,0.718668928
1580162920,0.71873841
1580162920,0.718133501
1580162921,0.718089038
1580162921,0.718943164
1580162921,0.717901143
1580162922,0.718579731
1580162922,0.718623353
1580162922,0.718683314
1580162922,0.717834641
1580162923,0.717274992
1580162923,0.717762211
1580162923,0.718841319
1580162923,0.718556104
1580162924,0.718474898
1580162924,0.718649981
1580162924,0.717527524
1580162924,0.718681377
1580162925,0.718819082
1580162925,0.718741984
1580162925,0.718097009
1580162925,0.717319679
1580162926,0.717559896
1580162926,0.718555485
1580162926,0.718726448
1580162927,0.717514936
1580162927,0.718826686
1580162927,0.719362131
1580162927,0.71816339
1580162928,0.717818981
1580162928,0.718267104
1580162928,0.71960482
1580162928,0.72049128
1580162929,0.720138604
1580162929,0.720343419
1580162929,0.718270334
1580162929,0.719020438
1580162930,0.718719623
1580162930,0.719224097
1580162930,0.718664465
1580162931,0.718676275
1580162931,0.719175267
1580162931,0.719335175
1580162931,0.718414657
1580162932,0.718295741
1580162932,0.718437582
1580162932,0.718401519
1580162932,0.719967002
1580162933,0.718470281
1580162933,0.717546634
1580162933,0.719293463
1580162933,0.717516979
1580162934,0.717622603
1580162934,0.719305745
1580162934,0.717102379
1580162934,0.716887901
1580162935,0.718926101
1580162935,0.718916822
1580162935,0.716745831
1580162936,0.716922177
1580162936,0.718859085
1580162936,0.718610226
1580162936,0.719007246
1580162937,0.71840755
1580162937,0.717993298
1580162937,0.717075932
1580162937,0.718219063
1580162938,0.717452828
1580162938,0.71806424
1580162938,0.71835103
1580162938,0.718524365
1580162939,0.718578536
1580162939,0.718316248
1580162939,0.718637076
1580162940,0.719165424
1580162940,0.718543657
1580162940,0.718468762
1580162940,0.719263773
1580162941,0.719716109
1580162941,0.720123943
1580162941,0.718861991
1580162941,0.718789796
1580162942,0.719803011
1580162942,0.720933293
1580162942,0.719759761
1580162942,0.718933544
1580162943,0.720186268
1580162943,0.718684134
1580162943,0.719346078
1580162944,0.719562312
1580162944,0.719403344
1580162944,0.718473878
